12.283;-38.883
-3.750;-38.583
12.967;-38.483
-7.500;-38.467
12.150;-38.350
-5.167;-37.300
10.900;-37.117
-8.250;-35.917
-7.250;-35.833
-9.667;-35.733
-8.100;-34.883
-7.100;-34.883
4.633;114.200
4.433;114.400
4.850;114.667
4.933;114.967
44.000;22.833
42.017;23.083
42.667;23.300
43.200;23.533
43.417;24.667
42.133;24.750
42.867;25.317
41.950;25.533
42.417;25.617
43.067;25.650
43.833;25.983
42.667;26.317
42.467;26.500
43.283;26.917
42.500;27.483
43.567;27.850
43.200;27.950
11.000;-4.900
10.600;-4.750
11.183;-4.300
12.733;-3.900
10.300;-3.200
12.250;-2.383
13.517;-2.333
13.217;-2.333
12.983;-2.250
11.117;-2.133
12.333;-1.667
13.067;-1.150
11.900;-0.317
12.083;0.433
16.783;96.167
21.333;95.083
19.333;95.167
22.083;95.200
18.833;95.233
21.417;95.333
17.600;95.433
20.883;95.900
21.950;96.067
19.750;96.200
24.183;96.333
18.950;96.433
22.917;96.483
17.300;96.517
22.083;96.550
20.917;96.883
22.533;97.200
24.250;97.250
27.650;97.367
25.400;97.417
23.067;97.433
27.367;97.450
16.500;97.650
22.967;97.800
21.933;97.850
14.033;98.200
12.433;98.567
20.150;92.917
23.667;94.433
16.767;94.750
-3.367;29.317
-3.083;29.367
-3.950;29.583
-3.233;29.600
-2.900;29.800
-3.400;29.933
-2.833;30.333
9.283;13.367
7.333;13.583
10.583;14.333
40.017;9.200
4.650;9.433
4.067;9.717
4.983;9.883
5.167;10.083
5.917;10.150
3.783;10.217
5.517;10.417
5.717;10.833
2.933;11.183
2.383;11.283
3.850;11.517
11.583;104.917
13.683;102.567
13.617;102.967
13.100;103.217
14.200;103.517
12.450;103.667
13.350;103.833
10.617;104.183
12.517;104.200
12.267;104.650
11.000;104.767
12.700;104.867
11.333;105.283
11.983;105.433
11.083;105.800
12.217;105.967
13.517;105.983
12.500;106.050
60.683;-135.133
68.267;-133.667
54.300;-130.283
54.083;-128.633
52.400;-127.700
48.417;-123.367
49.217;-123.100
53.917;-122.817
58.800;-122.733
61.867;-121.250
50.650;-120.400
55.167;-118.867
66.083;-118.017
61.050;-117.667
58.367;-115.983
60.850;-115.700
67.817;-115.200
62.500;-114.483
51.083;-114.083
53.567;-113.417
53.017;-112.800
60.017;-111.917
52.750;-108.333
66.817;-108.000
52.167;-106.667
55.117;-105.300
69.150;-105.000
50.500;-104.633
55.750;-97.900
49.883;-97.167
58.750;-94.000
48.450;-89.200
50.183;-86.717
66.583;-86.333
49.417;-82.433
42.967;-81.250
46.500;-81.017
43.450;-80.500
43.250;-79.833
46.333;-79.467
43.700;-79.417
43.883;-78.850
45.417;-75.717
62.167;-75.667
49.933;-74.400
45.500;-73.600
46.350;-72.567
46.833;-71.250
48.433;-71.100
63.750;-68.500
58.167;-68.250
45.950;-66.667
50.217;-66.367
45.000;-64.150
44.633;-63.583
46.233;-63.150
46.167;-60.167
47.583;-52.667
17.200;-25.050
16.900;-25.000
14.917;-23.500
16.200;-22.967
16.633;-22.950
5.967;15.583
4.317;15.850
6.267;16.367
6.450;17.350
3.883;18.017
7.450;18.183
4.383;18.617
5.767;19.100
7.000;19.167
5.667;20.617
6.533;22.000
4.683;22.800
12.167;14.983
10.300;15.333
9.367;16.233
8.667;16.833
8.933;17.533
9.133;18.367
13.817;20.817
42.500;-73.767
39.767;-73.250
40.583;-73.233
36.667;-73.167
36.833;-73.050
41.467;-73.000
38.750;-72.667
47.267;-72.550
38.500;-72.500
35.333;-72.467
38.250;-72.450
37.467;-72.383
36.617;-72.167
45.583;-72.133
36.417;-71.967
38.467;-71.867
46.567;-71.733
33.083;-71.667
35.467;-71.667
33.583;-71.650
29.900;-71.300
32.900;-71.267
30.550;-71.267
35.000;-71.250
31.667;-71.217
34.667;-71.000
53.167;-70.933
28.600;-70.750
33.617;-70.750
34.167;-70.750
32.750;-70.700
33.500;-70.667
27.333;-70.383
18.500;-70.333
20.250;-70.133
56.000;-67.250
39.917;116.433
31.217;121.417
39.483;76.033
43.833;81.467
43.717;87.633
29.683;91.167
39.900;97.717
36.583;101.917
25.067;102.683
23.417;103.083
36.017;103.750
30.617;104.100
28.917;105.417
30.900;106.100
38.500;106.317
29.500;106.583
26.583;106.667
39.667;106.667
22.100;106.733
34.383;107.267
30.800;108.283
22.833;108.317
34.267;108.900
21.483;109.167
24.283;109.250
40.633;109.983
21.167;110.333
20.083;110.417
23.500;111.350
27.167;111.417
40.817;111.617
32.083;112.050
28.650;112.167
30.267;112.333
34.783;112.433
37.833;112.500
26.967;112.517
33.100;112.517
28.167;113.000
22.667;113.083
36.083;113.200
40.200;113.200
35.233;113.217
23.133;113.333
24.900;113.550
34.750;113.633
27.583;113.767
33.550;114.000
32.167;114.083
30.583;114.317
36.067;114.333
34.783;114.333
36.617;114.417
23.133;114.467
38.067;114.467
37.133;114.483
25.867;114.850
34.450;115.117
28.700;115.917
23.383;116.650
34.000;116.800
38.317;116.900
36.683;117.000
39.133;117.200
31.917;117.300
34.283;117.300
49.600;117.467
24.517;117.667
24.467;118.083
31.383;118.417
24.883;118.600
32.050;118.783
42.283;118.933
33.583;119.033
36.733;119.167
26.150;119.283
32.367;119.367
39.917;119.617
32.450;119.933
30.300;120.117
31.583;120.317
31.350;120.667
38.883;121.617
37.500;122.067
43.617;122.250
40.667;122.283
45.617;122.800
41.083;122.967
41.267;123.200
41.833;123.433
43.250;124.417
46.617;124.983
43.833;125.333
45.750;126.683
44.583;127.500
42.867;129.533
46.983;130.483
47.600;130.500
44.417;131.100
22.250;114.200
1.850;-78.767
1.100;-77.617
1.200;-77.283
3.900;-77.033
5.667;-76.633
2.450;-76.533
3.400;-76.500
3.000;-76.417
3.550;-76.283
3.883;-76.283
4.083;-76.200
4.267;-75.967
8.750;-75.900
0.133;-75.883
9.233;-75.833
4.783;-75.767
2.233;-75.617
6.250;-75.600
10.400;-75.550
5.050;-75.533
5.600;-75.500
6.983;-75.417
9.283;-75.383
4.417;-75.333
2.967;-75.250
9.767;-75.100
10.267;-74.917
11.167;-74.833
11.017;-74.250
11.300;-74.167
4.633;-74.083
4.150;-73.633
6.300;-73.450
5.550;-73.383
10.517;-73.267
6.500;-73.267
7.133;-73.167
-2.300;-73.033
11.567;-72.967
7.400;-72.633
-2.150;-71.017
7.067;-70.683
-4.150;-69.950
4.517;-69.667
6.133;-69.450
0.750;-69.433
6.117;-68.817
11.667;43.267
11.367;43.350
12.300;43.767
12.083;44.417
-4.767;11.883
-4.150;12.783
-2.917;12.800
-4.117;13.283
-4.233;15.233
11.083;-85.650
10.000;-84.833
9.983;-84.067
9.833;-83.867
10.000;-83.017
44.867;13.867
45.333;14.450
44.117;15.233
45.500;15.567
43.750;15.917
45.800;15.967
45.500;16.367
43.517;16.467
42.667;18.117
45.550;18.683
22.400;-83.700
23.117;-82.417
22.833;-82.033
23.067;-81.583
22.717;-80.883
22.167;-80.450
22.800;-80.100
22.417;-79.967
21.917;-79.467
22.133;-78.650
21.417;-77.917
20.350;-77.350
21.567;-77.300
20.967;-76.983
20.383;-76.650
20.900;-76.250
20.000;-75.817
20.983;-75.567
20.150;-75.233
20.383;-74.517
34.667;33.050
35.333;33.333
35.150;33.350
34.900;33.650
35.117;33.950
50.217;12.867
49.750;13.417
50.517;13.650
50.683;14.000
50.100;14.433
48.967;14.483
49.417;14.650
50.800;15.083
50.050;15.750
50.217;15.833
49.217;16.667
49.633;17.250
49.233;17.667
49.967;17.917
49.767;18.333
62.000;-7.000
55.467;8.467
56.967;8.700
56.133;8.983
56.467;9.417
55.250;9.500
55.483;9.500
55.717;9.550
54.917;9.800
55.883;9.883
57.050;9.933
56.167;10.217
55.400;10.417
57.467;10.550
55.233;11.817
54.783;11.883
55.467;12.200
55.717;12.567
55.117;14.717
11.133;42.333
11.167;42.733
11.817;42.933
11.600;43.150
11.983;43.333
18.217;-71.117
19.500;-70.700
19.800;-70.683
19.317;-70.250
18.500;-69.950
18.450;-68.950
-0.983;-80.733
-1.117;-80.467
-3.333;-79.950
-2.217;-79.900
0.933;-79.667
-3.983;-79.267
-2.900;-79.000
1.250;-78.850
-1.733;-78.667
-1.300;-78.650
-0.233;-78.500
0.033;-78.133
0.383;-78.083
30.833;28.950
31.217;29.917
31.050;30.467
30.800;31.000
29.083;31.083
27.233;31.117
30.050;31.250
29.850;31.333
30.583;31.500
22.317;31.633
26.550;31.700
31.433;31.800
30.600;32.250
31.283;32.300
29.983;32.550
25.683;32.667
24.083;32.933
14.000;-89.517
13.667;-89.167
14.333;-89.167
14.067;-88.883
13.333;-88.417
13.467;-88.167
-1.400;5.617
3.450;8.550
3.533;8.767
3.750;8.800
1.567;9.633
1.850;9.817
1.433;10.650
2.133;10.683
59.367;24.800
58.333;26.733
59.367;28.283
7.650;36.783
11.550;37.417
12.650;37.483
10.317;37.683
9.050;38.700
15.333;38.967
8.833;39.000
8.650;39.317
11.083;39.667
9.583;41.833
9.333;42.167
60.083;19.917
63.100;21.600
61.467;21.750
60.450;22.250
61.533;23.750
65.767;24.567
62.267;24.833
60.133;25.000
65.000;25.433
61.000;25.667
66.483;25.667
60.433;26.917
69.900;27.017
68.900;27.083
62.900;27.667
61.067;28.250
62.600;29.750
48.383;-4.500
48.000;-4.100
47.750;-3.350
48.517;-2.750
47.667;-2.733
47.283;-2.200
48.100;-1.667
49.633;-1.617
47.233;-1.583
46.633;-1.500
43.500;-1.467
46.167;-1.167
49.117;-1.083
48.067;-0.750
44.833;-0.567
47.483;-0.533
43.900;-0.500
46.317;-0.450
43.300;-0.367
49.183;-0.367
8.417;0.083
43.233;0.083
49.500;0.100
45.667;0.167
48.000;0.200
46.583;0.333
44.467;0.433
43.500;0.600
44.200;0.633
47.383;0.700
45.200;0.733
49.917;1.083
49.433;1.083
49.050;1.183
45.833;1.250
44.017;1.333
47.600;1.333
43.617;1.450
48.450;1.500
42.950;1.583
46.817;1.683
45.267;1.767
50.100;1.850
46.167;1.866
47.900;1.900
47.233;2.050
49.050;2.083
49.433;2.083
48.800;2.133
43.933;2.144
48.883;2.217
49.900;2.300
48.833;2.333
47.083;2.383
43.217;2.350
51.033;2.383
44.933;2.433
48.917;2.450
8.783;2.467
48.533;2.557
48.633;2.567
44.350;2.567
46.333;2.600
50.283;2.767
50.433;2.833
42.700;2.900
50.650;3.083
45.783;3.083
47.000;3.150
46.567;3.333
44.533;3.500
47.800;3.583
49.567;3.617
43.600;3.883
45.050;3.883
47.500;3.900
49.250;4.033
48.300;4.083
46.033;4.083
43.500;4.350
48.967;4.367
45.433;4.383
44.733;4.600
9.767;4.733
43.933;4.800
45.767;4.833
45.300;4.833
44.933;4.900
47.333;5.033
48.117;5.133
48.767;5.167
46.200;5.217
44.000;5.333
43.300;5.367
46.683;5.550
45.183;5.717
43.117;5.917
5.567;5.917
47.250;5.983
44.550;6.083
45.900;6.117
49.117;6.183
47.633;6.150
48.700;6.200
44.083;6.233
48.167;6.467
47.633;6.867
43.550;7.000
43.700;7.267
48.083;7.350
47.750;7.350
48.583;7.750
41.917;8.717
42.683;9.433
4.317;-54.400
3.717;-54.067
5.667;-53.817
4.833;-53.350
3.533;-53.250
5.467;-53.250
5.133;-52.617
3.200;-52.317
4.917;-52.300
4.733;-52.267
4.333;-52.117
3.917;-51.817
4.183;-51.667
-0.667;8.833
0.500;9.417
-0.683;10.217
-2.817;11.000
-1.833;11.033
1.567;11.517
-1.200;12.483
-1.667;13.517
13.250;-16.650
13.467;-16.650
13.483;-16.167
13.517;-14.833
13.383;-14.250
43.167;40.367
43.017;41.017
41.617;41.600
42.183;41.683
42.250;42.733
41.817;43.383
42.233;43.967
41.717;44.800
41.933;45.500
50.767;6.100
50.917;6.350
51.333;6.533
49.750;6.650
51.217;6.783
50.933;6.950
51.450;6.950
49.250;6.967
50.733;7.100
51.533;7.450
50.350;7.600
51.967;7.617
51.667;7.817
48.000;7.867
52.283;8.050
53.533;8.117
48.750;8.250
49.633;8.383
49.000;8.400
49.300;8.433
52.033;8.533
50.817;8.600
49.867;8.650
50.100;8.683
49.417;8.700
51.717;8.733
53.083;8.800
52.300;8.900
48.533;9.067
47.667;9.167
48.783;9.200
54.783;9.450
51.300;9.500
50.550;9.683
52.383;9.733
51.533;9.950
49.800;9.950
52.150;9.967
53.550;10.000
48.400;10.000
52.617;10.083
54.333;10.133
50.983;10.317
51.917;10.417
52.250;10.500
53.867;10.667
48.350;10.900
49.900;10.900
49.600;11.033
51.900;11.067
47.500;11.083
49.450;11.083
50.983;11.333
53.633;11.417
48.133;11.583
52.133;11.617
49.017;12.117
54.100;12.150
50.850;12.183
51.333;12.417
50.717;12.500
51.883;12.650
50.833;12.917
54.300;13.100
53.550;13.267
52.467;13.350
51.050;13.750
51.717;14.350
52.333;14.533
7.367;-2.300
4.983;-1.717
6.250;-1.600
6.750;-1.583
5.167;-1.217
5.917;-0.933
10.733;-0.883
9.433;-0.817
5.367;-0.633
5.550;-0.250
6.017;-0.200
5.667;-0.017
6.633;0.633
5.917;1.017
36.150;-5.350
39.633;19.917
39.667;20.850
38.233;21.733
39.550;21.767
37.033;22.117
40.533;22.183
39.633;22.417
38.917;22.433
39.367;22.950
40.633;22.967
41.050;23.550
38.000;23.733
35.517;24.017
40.933;24.383
35.050;24.800
35.300;25.167
38.383;26.117
36.433;28.233
77.500;-69.483
66.917;-53.500
66.917;-53.500
66.417;-52.667
64.250;-51.583
69.167;-51.083
16.233;-61.533
14.833;-91.500
14.517;-91.500
15.833;-91.333
14.300;-90.783
14.550;-90.700
14.050;-90.433
14.633;-90.367
15.467;-90.333
16.083;-90.200
17.783;-90.100
16.967;-89.833
14.800;-89.533
15.000;-89.500
16.550;-89.433
17.217;-89.400
15.833;-88.733
15.683;-88.533
9.500;-13.717
10.450;-13.633
9.833;-13.533
10.050;-12.817
11.083;-12.250
10.783;-12.200
11.283;-12.183
10.400;-12.083
9.250;-10.133
10.367;-9.183
11.467;-9.117
7.817;-8.800
12.200;-16.167
12.050;-16.000
11.867;-15.650
11.583;-15.500
12.133;-15.300
11.217;-15.167
12.150;-14.633
12.317;-14.183
8.233;-59.750
7.517;-58.633
4.000;-58.583
5.983;-58.317
6.767;-58.167
5.267;-58.067
6.567;-57.833
2.750;-57.500
6.217;-57.317
5.883;-57.167
18.667;-74.150
18.250;-73.767
19.933;-72.867
18.817;-72.833
19.483;-72.700
19.133;-72.683
18.300;-72.533
18.550;-72.333
19.783;-72.283
19.167;-72.017
18.850;-71.933
15.433;-88.017
15.833;-87.917
14.500;-87.650
13.500;-87.517
14.083;-87.233
13.250;-87.167
15.750;-86.750
14.750;-86.200
15.317;-85.867
47.233;16.633
46.883;16.850
47.683;17.667
46.350;17.817
47.100;17.900
46.067;18.250
47.183;18.367
47.517;18.417
46.350;18.683
47.500;19.050
46.933;19.717
48.083;19.783
46.250;20.150
47.167;20.167
47.883;20.467
48.117;20.783
46.667;21.083
47.500;21.617
47.950;21.717
66.083;-23.133
64.017;-22.583
64.317;-22.083
64.150;-21.967
65.683;-18.067
66.050;-17.283
24.817;92.783
24.783;93.917
27.483;94.933
22.300;70.883
21.767;72.233
23.050;72.667
18.933;72.850
21.167;72.900
26.300;73.133
22.317;73.233
17.000;73.333
24.600;73.783
18.567;73.967
26.033;74.333
15.900;74.600
26.483;74.667
19.133;74.800
34.133;74.833
12.900;74.850
31.583;74.933
28.300;75.000
15.333;75.233
11.683;75.517
31.300;75.667
11.250;75.750
26.883;75.833
30.933;75.867
22.700;75.900
17.717;75.933
25.967;76.150
9.933;76.250
9.500;76.367
12.300;76.617
28.950;76.633
15.183;76.900
30.733;76.900
11.000;76.950
8.500;76.950
28.667;77.233
23.283;77.467
29.967;77.550
29.000;77.700
8.700;77.767
27.150;78.000
30.317;78.050
9.917;78.117
11.633;78.133
26.200;78.150
17.367;78.433
25.450;78.567
28.583;78.567
10.833;78.717
23.833;78.733
28.833;78.750
28.033;79.117
12.933;79.150
21.167;79.200
28.333;79.400
25.050;79.450
18.000;79.583
27.367;79.633
11.717;79.767
11.983;79.833
25.450;81.833
17.017;81.867
27.583;82.067
26.767;82.133
25.333;83.000
21.467;84.067
24.767;84.383
24.800;85.000
26.750;83.383
17.700;83.400
25.617;85.200
20.217;85.833
20.433;85.933
22.783;86.200
22.383;87.367
22.500;88.333
26.500;88.833
26.167;91.750
25.567;91.883
16.333;80.450
16.567;80.667
26.833;80.900
28.017;73.367
12.967;77.583
27.883;79.917
23.167;79.983
14.483;80.000
26.450;80.233
13.083;80.300
-6.133;106.750
3.583;98.650
1.700;98.800
-0.300;100.333
-1.000;100.350
-1.717;101.250
1.650;101.467
-3.767;102.267
-1.600;103.650
-3.750;103.767
-2.983;104.750
-5.467;105.267
-6.117;106.150
-6.917;106.833
-6.950;107.567
-6.767;108.550
-7.733;109.000
-0.083;109.267
-6.900;109.617
-7.800;110.400
-6.967;110.483
-7.533;110.833
-7.617;111.550
-7.417;112.517
-7.633;112.733
-7.983;112.750
-7.233;112.750
-7.750;113.150
1.000;113.250
-8.200;114.367
-3.367;114.550
-8.667;115.233
2.567;116.367
-8.483;116.667
3.333;117.633
-8.450;118.750
1.000;118.883
-3.550;118.983
-5.150;119.467
-4.000;119.667
-0.900;119.867
-9.667;120.267
-8.583;120.467
-1.383;120.750
-8.583;122.217
-3.950;122.600
-5.500;122.617
0.550;123.083
10.217;123.633
1.533;124.917
1.317;124.933
0.800;127.383
0.667;127.417
-0.833;131.283
-2.917;132.283
-3.650;133.733
-0.883;134.083
-8.500;140.367
-2.617;140.650
38.083;46.300
34.317;47.067
31.283;48.717
35.733;51.500
30.333;48.250
29.633;52.567
34.650;50.950
38.250;48.300
37.300;49.633
36.267;59.567
32.683;51.683
34.083;49.700
30.300;57.083
32.383;48.467
36.533;52.700
29.500;60.833
36.350;43.133
36.200;44.017
35.467;44.433
33.333;44.433
32.467;44.483
33.450;43.317
31.983;44.317
31.850;47.167
31.067;46.283
30.500;47.833
52.050;-9.500
53.267;-9.050
52.667;-8.633
54.283;-8.467
51.900;-8.467
52.517;-7.883
53.267;-7.500
52.650;-7.250
52.250;-7.100
54.017;-6.417
53.333;-6.250
44.967;6.900
45.800;6.967
45.067;7.667
43.800;7.767
45.883;8.533
40.717;8.567
45.450;8.617
44.400;8.933
45.800;9.083
39.217;9.133
45.200;9.150
45.467;9.200
45.983;9.267
45.583;9.267
45.700;9.667
45.050;9.683
44.117;9.800
45.133;10.017
45.550;10.217
43.550;10.300
44.800;10.317
42.817;10.333
43.717;10.400
45.167;10.783
44.650;10.917
45.433;11.000
46.067;11.133
43.783;11.250
43.317;11.317
44.500;11.333
46.500;11.367
45.550;11.533
44.833;11.633
45.400;11.883
44.217;12.033
44.417;12.200
45.667;12.250
45.433;12.333
43.933;12.433
41.883;12.500
44.050;12.567
43.717;12.633
42.567;12.650
42.733;12.733
41.967;12.800
46.067;13.233
38.133;13.383
43.617;13.517
37.317;13.583
42.867;13.583
45.650;13.783
40.733;13.950
42.450;14.217
40.833;14.250
40.750;14.450
41.133;14.767
40.667;14.767
37.750;15.000
40.400;15.000
37.517;15.100
38.800;15.250
37.850;15.283
37.067;15.300
41.467;15.550
38.217;15.550
38.100;15.650
40.633;15.800
39.283;16.267
38.900;16.600
41.117;16.867
40.467;17.250
40.617;17.950
32.083;34.767
31.783;35.217
32.817;34.983
31.250;34.783
29.550;34.950
7.350;-8.167
8.367;-7.700
7.833;-7.667
7.517;-7.617
9.600;-7.533
6.667;-7.467
7.967;-6.733
4.750;-6.617
9.500;-6.517
6.933;-6.467
4.967;-6.133
6.067;-5.917
7.017;-5.783
9.367;-5.517
6.817;-5.283
5.800;-5.250
9.500;-5.167
8.183;-5.067
7.700;-5.000
6.717;-4.767
8.317;-4.400
5.917;-4.250
5.317;-4.017
6.117;-3.817
6.700;-3.450
5.433;-3.217
9.317;-2.883
8.050;-2.750
18.450;-77.933
18.033;-77.517
18.367;-76.900
17.967;-76.800
18.167;-76.450
17.883;-76.333
26.167;127.667
33.167;129.700
32.750;129.867
31.833;130.283
33.333;130.483
31.617;130.533
32.833;130.700
33.867;130.817
31.367;130.833
33.983;130.967
31.933;131.450
33.250;131.600
34.383;132.450
33.833;132.783
35.483;133.067
33.550;133.533
34.667;133.900
34.050;134.567
34.833;134.667
34.667;135.200
35.500;135.333
34.667;135.500
35.033;135.750
36.067;136.200
36.583;136.633
35.450;136.767
35.133;136.883
36.783;137.000
34.700;137.700
36.300;137.967
36.650;138.167
34.983;138.400
35.383;138.700
37.450;138.833
37.967;139.033
35.467;139.633
35.533;139.683
35.667;139.750
38.917;139.850
36.550;139.867
39.733;140.083
37.383;140.367
37.733;140.467
40.567;140.467
36.367;140.483
39.333;140.517
41.767;140.733
42.350;140.983
39.717;141.133
40.267;141.333
43.083;141.350
40.500;141.500
45.433;141.717
39.300;141.867
39.633;141.983
43.767;142.383
42.967;144.400
36.433;139.300
32.550;35.850
31.950;35.933
32.067;36.100
30.183;35.750
51.317;51.333
47.133;51.983
50.267;57.217
53.250;63.667
44.867;65.467
42.267;69.083
54.883;69.217
53.300;69.417
42.833;71.417
51.167;71.467
50.083;72.917
49.883;73.117
43.317;76.917
52.350;76.983
50.433;80.267
49.967;82.600
-0.133;34.783
1.017;35.017
0.517;35.283
-0.367;35.317
-0.267;36.067
-1.283;36.833
-0.417;36.933
0.017;37.083
-1.050;37.083
-4.067;39.667
-3.233;40.083
40.617;72.817
40.917;73.033
42.883;74.767
41.400;76.000
42.517;78.367
40.067;124.417
38.850;125.167
38.067;125.667
39.600;125.700
38.500;125.750
39.000;125.783
37.983;126.500
39.517;127.300
39.117;127.433
39.817;127.667
40.000;128.217
40.833;129.083
40.917;129.350
41.833;129.917
42.167;130.333
42.317;130.400
41.733;129.667
34.833;126.417
37.500;126.633
35.950;126.700
35.117;126.867
37.267;126.983
37.533;127.000
35.833;127.083
36.333;127.433
37.933;127.667
36.983;127.883
35.167;128.100
36.417;128.133
32.167;128.583
35.867;128.600
36.617;128.733
35.083;129.033
35.533;129.350
29.333;48.000
20.333;100.500
19.300;101.767
21.050;101.800
20.733;101.983
21.667;102.100
19.883;102.167
17.983;102.633
20.450;103.333
19.350;103.383
19.483;104.017
20.417;104.067
16.567;104.750
17.367;104.833
18.300;105.117
15.583;105.783
14.150;105.833
15.717;106.400
14.850;106.933
56.500;21.000
56.650;23.667
56.883;24.133
55.867;26.517
34.450;35.833
33.867;35.500
